,tBodyAcc-entropy()-X,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-Y,tGravityAcc-max()-X,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-Y,1","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-arCoeff()-Y,1","tBodyGyro-correlation()-Y,Z",tBodyGyroJerk-iqr()-Y,tGravityAccMag-arCoeff()1,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAccJerk-max()-Y,"fBodyAccJerk-bandsEnergy()-1,16",fBodyGyro-maxInds-X,fBodyGyro-meanFreq()-X,fBodyAccMag-mad(),fBodyAccMag-energy(),fBodyBodyGyroJerkMag-std(),"angle(Y,gravityMean)",label
1355,0.25155259,-0.97866513,0.96229731,0.030343865,0.95200636,0.61286834,0.54884872,-0.0043439959,-0.98567012,-0.9740958,-0.98110472,0.99797984,0.99399176,-0.94222882,0.65508539,-0.22832971,-0.48068334,-0.96839032,-0.65257027,-0.67847986,-0.44940081,-0.95342762,-0.99888642,-0.86666667,-0.41652246,-0.17137878,-0.43961845,-0.96075776,0.062639984,4
1356,-0.33871992,-0.866836,0.22059667,-0.0089531694,0.95200636,0.11214905,0.98329731,-0.0043439959,-0.99935888,-0.91756937,-0.93458151,0.91138335,0.95905667,-0.93246505,0.703172,-0.4483891,-0.86292913,-0.97064136,-0.39086771,-0.93745795,-0.88066242,-0.97352992,-0.99971811,-1.0,-0.028051689,-0.91614629,-0.99356713,-0.97300338,0.090117937,4
1357,-0.18697582,-0.29453274,0.47969259,0.0072724667,0.90483534,0.069136119,0.98329731,0.019205059,-0.99872782,-0.52318344,-0.48217129,0.66009472,0.66545753,-0.89831528,0.7566242,-0.46494904,-0.79187052,-0.95396165,-0.039123139,-0.98870479,-0.95088696,-0.94137512,-0.99954505,-1.0,-0.066122764,-0.9363802,-0.99750153,-0.97475271,0.078921445,4
1358,-0.29516243,-0.26242819,0.53417305,0.010548404,0.89684283,0.084251502,0.98593442,0.035201224,-0.99841415,-0.32325807,-0.35440885,0.60050687,0.61674312,-0.84456269,0.80098326,-0.44808436,-0.87441617,-0.9608823,0.00080279247,-0.98900196,-0.94053026,-0.93515503,-0.99960136,-1.0,-0.11625159,-0.93112978,-0.99717693,-0.97504761,0.07672207,4
1359,-0.33572411,-0.13809409,0.24987848,0.01072587,0.89770738,0.084251502,0.98861194,0.034932482,-0.99839461,-0.35121993,-0.31178688,0.44090743,0.44224288,-0.84456269,0.82781577,-0.39598063,-0.24659529,-0.98243679,-0.12423668,-0.99324144,-0.97605803,-0.96559282,-0.99981363,-0.93333333,-0.20356988,-0.93938339,-0.99768468,-0.96476793,0.076610295,4
1360,-0.60653983,-0.18559407,-0.0037444894,0.008831601,0.89822529,0.081948685,0.98885809,0.034914809,-0.99860272,-0.38634969,-0.33839202,0.49629075,0.48512521,-0.87968925,0.84208023,-0.16942639,0.075931924,-0.99289169,0.41374811,-0.99727637,-0.99465158,-0.99100146,-0.99998216,-1.0,-0.080122402,-0.96226586,-0.99882921,-0.99463503,0.07790748,4
1361,-0.60901197,0.25277792,0.068566189,0.0084201561,0.89822529,0.054612551,0.99229598,0.034914809,-0.99864656,-0.18262848,-0.20669985,0.5564772,0.561968,-0.87968925,0.84766712,-0.1594998,-0.41594823,-0.99387179,0.72770307,-0.99778681,-0.99495622,-0.99037013,-0.99995482,-0.73333333,0.1052878,-0.99745526,-0.99993204,-0.99709778,0.078188622,4
1362,-0.60972279,0.027037436,0.067958896,0.0092919923,0.89841433,0.053667743,0.99229598,0.034978879,-0.99855446,-0.21328532,-0.29412838,0.43563499,0.45611503,-0.88245969,0.84610599,-0.22203366,0.06011549,-0.99457926,0.19509423,-0.99817091,-0.99370306,-0.99074315,-0.9999544,-1.0,0.083238042,-0.9856916,-0.99978462,-0.99570228,0.077594611,4
1363,-0.75186908,-0.3000281,0.1297973,0.011134386,0.89841433,0.055267519,0.99155863,0.035796089,-0.99835226,-0.45911397,-0.47402865,0.44299587,0.45115905,-0.88245969,0.84399455,-0.17073356,-0.12729681,-0.9960409,0.097695931,-0.99897072,-0.99445762,-0.994195,-0.99998937,-1.0,0.13225203,-0.98165143,-0.99973411,-0.99642035,0.076336918,4
1364,-0.74394659,-0.19926144,0.11415754,0.012408391,0.89776965,0.057426831,0.99155863,0.037773525,-0.99820781,-0.5114815,-0.5074088,0.16449937,0.16271703,-0.88370583,0.84399455,-0.036148596,-0.43827318,-0.99644837,0.20354425,-0.99833429,-0.99485377,-0.99609303,-0.99999179,-1.0,0.10546019,-0.98800847,-0.99987306,-0.99729786,0.075462475,4
1365,-0.70279324,-0.26527672,0.16384403,0.013360019,0.89740965,0.060061351,0.99129498,0.039053421,-0.99809328,-0.35792703,-0.35138594,0.26807602,0.26514424,-0.88658369,0.84546658,0.0065884061,-0.32081422,-0.99578907,0.08574926,-0.99852782,-0.99557049,-0.99511816,-0.99998234,-1.0,0.46537084,-0.98763819,-0.99985547,-0.998048,0.074812864,4
1366,-0.6888614,-0.35579571,0.32208494,0.014103514,0.89794402,0.060061351,0.99129498,0.039840244,-0.99800303,-0.1840411,-0.11377166,0.30480053,0.29787123,-0.88658369,0.84341654,0.062233146,-0.4559038,-0.99616728,0.16415781,-0.99781197,-0.9943626,-0.99517844,-0.99998173,-0.86666667,0.043061787,-0.98732248,-0.99986339,-0.9988194,0.074306499,4
1367,-0.7601374,-0.30813361,0.44414304,0.014548885,0.89794402,0.059003979,0.99087839,0.040457459,-0.99794675,-0.10024652,-0.010415282,0.15033413,0.14207051,-0.88675959,0.84341654,0.16606039,-0.53297924,-0.99615888,0.25256173,-0.99744495,-0.99405886,-0.9957078,-0.99998306,-1.0,-0.13052978,-0.98996708,-0.99985573,-0.99671746,0.074003545,4
1368,-0.58672465,0.080549032,0.038439772,0.015414692,0.89794037,0.05916851,0.99068036,0.040555412,-0.99783633,-0.33955154,-0.43283113,0.38590255,0.39072116,-0.87580497,0.83082738,-0.23905741,0.67981505,-0.99457139,0.36128104,-0.99627109,-0.98916111,-0.9921877,-0.99992718,-0.46666667,0.27803105,-0.98127928,-0.99964715,-0.98719781,0.073404213,4
1370,0.031040149,-0.59040564,-0.73948123,0.21812341,-0.45424254,0.98985943,-0.44359502,0.17268104,-0.89138688,-0.97254854,-0.96937037,0.86151715,0.8656726,-0.83843986,0.8232439,0.284587,-0.89709833,-0.98335905,-0.064314494,-0.94516727,-0.86632628,-0.98001632,-0.99985305,-1.0,0.13273945,-0.94310968,-0.9971053,-0.97878631,-0.071169826,6
1373,-0.15749039,0.92775839,-0.72176493,0.20341578,-0.52017051,0.98009424,-0.41504606,0.22201435,-0.90535095,-0.601654,-0.54941477,0.10585134,0.10090521,-0.87393729,0.83684307,-0.17411232,-0.45383162,-0.99234813,0.1595907,-0.95879082,-0.95709778,-0.99344575,-0.99994893,-1.0,-0.27013364,-0.98093769,-0.99956126,-0.98950047,-0.060695004,6
1374,-0.13800322,0.84480083,-0.7117512,0.20051938,-0.51590456,0.98052649,-0.41129402,0.22057154,-0.907799,-0.41534724,-0.33635224,-0.093307257,0.1055666,-0.87393729,0.8341531,-0.10811294,-0.24811423,-0.99180202,0.21498784,-0.95480647,-0.94648914,-0.994513,-0.99994375,-1.0,-0.36941191,-0.97842656,-0.99938011,-0.99319892,-0.058569412,6
1375,-0.21213087,0.86905028,-0.71658903,0.19950245,-0.51490418,0.98052649,-0.41129402,0.22057154,-0.90866543,-0.40411562,-0.32643612,-0.090633852,0.10265997,-0.87751432,0.8341531,0.0015567174,-0.5915525,-0.98902414,0.036000686,-0.95047218,-0.94976775,-0.99360927,-0.99989583,-1.0,-0.25559056,-0.97398585,-0.99931339,-0.98962047,-0.057873543,6
1376,-0.37541039,0.72964108,-0.52426327,0.19771262,-0.51490418,0.98181225,-0.41416565,0.21776535,-0.91014778,-0.5025171,-0.44082928,-0.1036462,0.10535684,-0.87316295,0.83357305,0.031961954,-0.31025744,-0.98349861,0.43782235,-0.96429812,-0.96649526,-0.99065847,-0.99989393,-1.0,0.056788348,-0.98054721,-0.99955633,-0.98459452,-0.056465285,6
1377,-0.24512132,0.63078729,-0.53420994,0.19441271,-0.52934758,0.98263038,-0.42348969,0.21626429,-0.91289495,-0.5716393,-0.53063585,-0.084570134,0.070377426,-0.86678264,0.83357305,-0.11603025,-0.32445731,-0.98162708,0.50854812,-0.96150363,-0.97721765,-0.992226,-0.99991939,-1.0,-0.060560825,-0.98195485,-0.99957865,-0.986428,-0.053917886,6
1378,-0.22176005,0.6076705,-0.47875381,0.19356994,-0.52934758,0.98283521,-0.42421635,0.21576814,-0.91358323,-0.58774291,-0.54832013,0.10503812,0.13113976,-0.86678264,0.83568657,-0.29065043,-0.14941232,-0.98121829,0.20219765,-0.96409902,-0.97138632,-0.9923539,-0.99994057,-0.93333333,-0.2428268,-0.98190075,-0.99963429,-0.98153458,-0.053311618,6
1379,-0.40512925,0.61640226,-0.35461148,0.19498363,-0.53413331,0.98283521,-0.42761779,0.21576814,-0.91241774,-0.4398657,-0.37459509,0.089677744,0.11582587,-0.86823718,0.83568657,-0.20254638,-0.17010384,-0.98104426,0.028974528,-0.96891534,-0.97329045,-0.99047816,-0.99992944,-0.93333333,-0.14598684,-0.98370333,-0.99973584,-0.98218053,-0.054391645,6
1380,-0.3657855,0.54202152,-0.23410097,0.19576627,-0.53413331,0.98277353,-0.43666022,0.2175523,-0.91177873,-0.35812707,-0.2810684,0.077692685,0.085290388,-0.8750308,0.83787827,-0.11091644,-0.39939123,-0.98748476,-0.058691906,-0.96779926,-0.9854777,-0.99196284,-0.99994285,-0.93333333,-0.19208353,-0.98243174,-0.99970697,-0.99286228,-0.054897063,6
1381,-0.34855221,0.79163015,-0.28781274,0.19388343,-0.54775588,0.98347795,-0.43666022,0.21483936,-0.91332756,-0.56186721,-0.51232233,0.071893479,0.085773275,-0.8750308,0.83933506,-0.023866322,-0.42987699,-0.98913178,0.12434893,-0.97150971,-0.9715391,-0.99475745,-0.99995661,-1.0,-0.088442355,-0.98583283,-0.99975717,-0.9911728,-0.053413241,6
1382,-0.12139209,0.72010111,-0.64709422,0.19093066,-0.54959931,0.98485451,-0.44006768,0.21028265,-0.91571064,-0.82560098,-0.87465374,0.21445313,0.23440885,-0.70822832,0.8011933,-0.23130025,-0.69992578,-0.97997213,-0.31071819,-0.93899631,-0.74333545,-0.9635747,-0.99932822,-1.0,-0.61025371,-0.78395903,-0.96994333,-0.92396547,-0.051261568,6
1384,0.080088109,-0.14562913,0.010745413,0.26034163,-0.52062347,0.9640861,-0.4191898,0.27024799,-0.85029966,-0.93259094,-0.94905318,0.81954091,0.82356524,-0.78778596,0.85517221,-0.23274276,-0.67919434,-0.99118509,-0.30508814,-0.96346558,-0.9681198,-0.99187418,-0.99993495,-1.0,0.0062849272,-0.96895901,-0.99923161,-0.98646194,-0.10223629,6
1385,-0.0054119732,0.93174947,-0.80361854,0.26967557,-0.51105025,0.9640861,-0.41763583,0.27977742,-0.84022188,-0.7873511,-0.7587779,0.33599348,0.32958301,-0.82206565,0.84794422,-0.32531983,-0.79450263,-0.99242038,-0.30877973,-0.9394138,-0.93787786,-0.99269715,-0.99992858,-1.0,0.010070959,-0.97247767,-0.9992844,-0.9886806,-0.10852159,6
1386,-0.11434436,0.94348944,-0.8011303,0.26675833,-0.51105025,0.96468473,-0.40989276,0.28155263,-0.8434134,-0.5995159,-0.54556992,0.49799684,0.49519911,-0.87104682,0.83047858,-0.21637011,0.050432485,-0.99271895,-0.29182362,-0.94365574,-0.93830777,-0.99219456,-0.99993487,-0.93333333,-0.06014313,-0.97631773,-0.99932917,-0.99176615,-0.10650822,6
1387,-0.051201895,0.9117638,-0.72549197,0.26200993,-0.50956036,0.96468473,-0.40989276,0.28155263,-0.84865176,-0.69436068,-0.65513421,0.40837703,0.40487295,-0.87104682,0.83047858,-0.16829796,-0.44309193,-0.99281633,-0.089859743,-0.94492265,-0.94385677,-0.99502312,-0.99993286,-1.0,-0.32647402,-0.97546752,-0.99916319,-0.9909516,-0.10310026,6
1388,-0.11950064,0.90575894,-0.73202457,0.26100133,-0.50956036,0.96397284,-0.40447551,0.28016479,-0.84973747,-0.64089602,-0.59845264,0.43647154,0.43883669,-0.86599008,0.82424325,-0.28432292,0.127662,-0.99204127,-0.082604457,-0.94974635,-0.94317615,-0.99304877,-0.99991839,-1.0,-0.42564614,-0.97049031,-0.99900389,-0.98944209,-0.10247206,6
1389,-0.15892675,0.86516933,-0.78240209,0.26039039,-0.50950314,0.96397284,-0.40447551,0.28016479,-0.85039912,-0.49690199,-0.43587154,0.42392147,0.42498797,-0.86599008,0.82424325,-0.29733212,0.41635965,-0.99319267,-0.16799367,-0.95082133,-0.94213208,-0.99003204,-0.99993659,-1.0,-0.5205701,-0.97122482,-0.99905668,-0.9896863,-0.10211936,6
1390,-0.16146899,0.85059731,-0.70088831,0.25940847,-0.50950314,0.96373758,-0.40326172,0.27835965,-0.8514456,-0.31911377,-0.23084801,0.48635759,0.48579246,-0.87234341,0.82970958,-0.1989898,-0.045003772,-0.99409503,-0.19682085,-0.9538223,-0.94208127,-0.991653,-0.99994612,-1.0,-0.22892253,-0.97958201,-0.99943997,-0.99305143,-0.10147501,6
1391,-0.15582779,0.70564509,-0.74898829,0.2583337,-0.50917456,0.96373758,-0.40326172,0.27835965,-0.85260189,-0.51829608,-0.48108464,0.40227573,0.40752213,-0.87234341,0.76486621,-0.47800317,-0.056784391,-0.99280212,-0.68386154,-0.9544999,-0.94475112,-0.97658029,-0.99979211,-0.93333333,-0.19738673,-0.94106926,-0.99774753,-0.97015733,-0.10067164,6
1394,-0.42741734,0.51177379,-0.63892513,0.21381726,-0.52109392,0.97944885,-0.41156876,0.22784378,-0.89613547,-0.58591433,-0.55282285,0.23457341,0.24344293,-0.82777954,0.81965013,-0.14357955,0.19206387,-0.98102798,-0.057070422,-0.97326046,-0.93026927,-0.97015343,-0.99979923,-1.0,-0.17851557,-0.96163849,-0.9989185,-0.96870871,-0.06801954,6
1395,-0.27228485,0.3353845,-0.41284696,0.20692621,-0.52648442,0.97944885,-0.42082439,0.22784378,-0.9023261,-0.33959587,-0.26594568,0.24845456,0.24856991,-0.82777954,0.84321159,-0.094978217,0.28344832,-0.99168473,0.069746038,-0.96147239,-0.9808824,-0.97062166,-0.99989756,-1.0,-0.15799443,-0.97569928,-0.99948116,-0.98021178,-0.063015583,6
1397,0.20126302,0.015200469,0.58716616,-0.11504303,0.85678592,-0.28032084,0.93282601,-0.094333524,-0.98181719,-0.012750658,-0.074496662,0.53798458,0.69665342,-0.58143563,0.53314606,-0.059003735,0.14693121,-0.67040888,-0.2673217,-0.55298951,-0.6536297,-0.4282399,-0.92404885,-0.66666667,0.0040669978,-0.49563941,-0.85158943,-0.43451943,0.16219048,1
1398,0.23747623,-0.071349497,0.64234316,-0.12119418,0.84691096,-0.28779158,0.93229511,-0.097607217,-0.97945657,0.084132697,-0.081113827,0.49224947,0.67445447,-0.45538779,0.46444699,-0.22030817,0.14051483,-0.61968239,-0.30386872,-0.51119778,-0.65107218,-0.34070392,-0.88917606,-0.33333333,0.127385,-0.35795992,-0.75562273,-0.2710107,0.1665133,1
1399,0.12013735,-0.17191852,0.6466484,-0.13022088,0.84352255,-0.29043995,0.93229511,-0.11099507,-0.97564034,0.057595839,-0.053862155,0.46515768,0.64361652,-0.45538779,0.45223578,-0.32448032,0.13235772,-0.5578815,-0.097595729,-0.60445056,-0.57549462,-0.38849469,-0.86553199,-0.33333333,0.095738109,-0.26787019,-0.73118759,-0.26892391,0.17250851,1
1400,0.0032122122,-0.13546316,0.60518922,-0.13563434,0.84347365,-0.29535217,0.92964232,-0.1113064,-0.97330339,0.022538657,-0.040223616,0.40709984,0.57502361,-0.4969397,0.45223578,-0.015473562,0.080497891,-0.45086622,-0.024252255,-0.57942831,-0.56026268,-0.3613432,-0.89986919,-0.33333333,0.25113158,-0.29801585,-0.73262997,-0.27654056,0.17608876,1
1401,0.082300892,-0.15419094,0.59570464,-0.13093428,0.83887763,-0.30123874,0.92175551,-0.1113064,-0.97538526,0.098129011,-0.032669329,0.40366986,0.5752894,-0.54466343,0.51891324,0.10574142,0.033971169,-0.4478267,-0.15843176,-0.56360996,-0.65770007,-0.42148227,-0.89381051,-0.6,0.066063818,-0.21494346,-0.68470001,-0.30581821,0.17316616,1
1402,0.22837313,-0.22858837,0.61753323,-0.12776334,0.83584112,-0.30123874,0.91688422,-0.10301379,-0.97678839,0.23996466,0.064943673,0.37350581,0.56004316,-0.54466343,0.43619027,0.12771588,0.037099552,-0.35176674,0.047533425,-0.56526241,-0.62071987,-0.35472361,-0.85879609,-0.33333333,-0.011503206,-0.23271479,-0.66092923,-0.16859612,0.17113558,1
1403,0.17650887,-0.19653325,0.52997362,-0.13130808,0.82498639,-0.32222731,0.91290459,-0.10753489,-0.9752443,0.29334838,0.00072271075,0.26016465,0.48279172,-0.50828132,0.43619027,0.013848086,-0.0015034542,-0.37110507,0.06078929,-0.5600637,-0.60089799,-0.2614494,-0.86862244,-0.93333333,-0.073756894,-0.33439288,-0.67875693,-0.16701254,0.17356905,1
1404,0.036041883,-0.06618723,0.52399988,-0.13292401,0.82242445,-0.32764429,0.91060309,-0.10753489,-0.97454582,0.037290701,-0.16637555,0.21586246,0.38126561,-0.39836797,0.41016763,-0.1723013,0.026059296,-0.42980242,-0.16295234,-0.48974314,-0.65895473,-0.39536254,-0.89756403,-0.93333333,-0.19520653,-0.29022191,-0.71167253,-0.22757633,0.17471201,1
1405,0.038849521,-0.020319127,0.60598692,-0.13562563,0.82542014,-0.32099128,0.91060309,-0.11674162,-0.97328262,-0.083441386,-0.22181522,0.43335099,0.59571908,-0.39836797,0.41016763,-0.16100641,0.13556751,-0.27861174,-0.075011345,-0.52007256,-0.62718643,-0.40979161,-0.88817281,-0.33333333,0.13673336,-0.30585418,-0.74417046,-0.28054177,0.17648932,1
1406,0.10391197,-0.15846517,0.55991275,-0.14052237,0.83131386,-0.31155872,0.91332078,-0.11674162,-0.97105288,0.093618532,-0.012133337,0.46201186,0.62194286,-0.43668524,0.53071905,-0.057401197,0.13750413,-0.28435567,-0.14509434,-0.5136532,-0.65682607,-0.37213622,-0.85601113,-0.33333333,0.0078988702,-0.32166105,-0.74195055,-0.35062792,0.17976416,1
1407,0.24756907,-0.32745809,0.56790378,-0.14071979,0.83131386,-0.31155872,0.9170707,-0.11487361,-0.97097715,0.30191682,0.099011785,0.40858036,0.57887183,-0.43668524,0.43218451,-0.12077995,0.06668221,-0.37648013,-0.1076716,-0.49995084,-0.50110718,-0.049608078,-0.8480623,-0.6,0.087217178,-0.19859591,-0.64883034,-0.070963882,0.17991152,1
1408,0.20693372,-0.35231718,0.51644857,-0.13489477,0.82632513,-0.29527898,0.91539065,-0.11424014,-0.97360841,0.36629177,0.1441233,0.40988939,0.60863049,-0.32062701,0.39795442,-0.06152851,0.071606203,-0.30750152,-0.067648903,-0.43061711,-0.51742865,-0.082192202,-0.85149245,-0.26666667,0.069442402,-0.17030158,-0.60148449,0.031145505,0.17633314,1
1409,0.042440532,-0.28067483,0.39290127,-0.13377648,0.82377155,-0.29527898,0.91281433,-0.11643675,-0.97411937,0.22137409,0.027447047,0.48123096,0.65184532,-0.32062701,0.36131287,0.079450313,0.098350299,-0.38806796,-0.050477519,-0.45508874,-0.60525264,-0.1921596,-0.82826351,-0.93333333,0.058414168,-0.24332989,-0.65802486,-0.07520771,0.17572647,1
1410,0.20373222,-0.14953606,0.48435571,-0.1400438,0.83364847,-0.30200228,0.91281433,-0.11675898,-0.97127297,0.21341918,0.078081906,0.49540668,0.66499586,-0.420975,0.36131287,-0.13160591,0.11369708,-0.44208728,-0.14769967,-0.55225943,-0.65009133,-0.31380693,-0.89605116,-0.93333333,0.044890915,-0.22638294,-0.68240571,-0.16629561,0.17934477,1
1411,0.015670056,-0.14068049,0.51405665,-0.13269964,0.84981521,-0.29425666,0.90813294,-0.12800262,-0.97436651,-0.14105623,-0.110225,0.63081244,0.70776205,-0.13848709,0.62600216,0.037146131,0.13995956,-0.59727112,-0.34485792,-0.55178578,-0.6035448,-0.41379964,-0.87744095,-0.8,-0.18186563,-0.34152422,-0.78031638,-0.24061181,0.17386401,1
1412,0.1757225,0.0007812209,0.51710447,-0.13661061,0.84981521,-0.3113412,0.90606534,-0.12938665,-0.97262066,0.023574631,-0.10513884,0.50625508,0.68867879,-0.22373305,0.49059862,-0.3152353,0.22375946,-0.5105416,-0.043626351,-0.41400658,-0.56841522,-0.37619342,-0.86833734,-0.6,0.044022789,-0.28781683,-0.69045482,-0.26878596,0.17635707,1
1413,0.24756907,-0.061514026,0.54279692,-0.14698181,0.82510026,-0.32927535,0.90586923,-0.12938665,-0.96784364,0.015855664,-0.11463378,0.40399528,0.59921321,-0.39081627,0.42181358,-0.45984206,0.21068656,-0.52801839,-0.01959508,-0.35378528,-0.46598447,-0.19496057,-0.87370564,-0.26666667,0.13401097,-0.27742526,-0.66942755,-0.25580757,0.18387909,1
1414,0.12255248,-0.1522764,0.56026764,-0.14208609,0.82725989,-0.32927535,0.90586923,-0.1292324,-0.97023243,0.12275872,-0.0083988652,0.40309268,0.60407773,-0.4901862,0.42181358,-0.26582452,0.17616168,-0.52980734,-0.10367458,-0.44014559,-0.53394485,-0.33952667,-0.86727663,-0.6,0.11784184,-0.26158373,-0.70192274,-0.24039644,0.18077554,1
1415,0.23477177,-0.083961876,0.6047034,-0.13594981,0.82807518,-0.32549805,0.91356396,-0.11137761,-0.9731825,0.13007633,-0.052239735,0.22057127,0.41928184,-0.4901862,0.39916436,0.12010309,0.13959134,-0.46511558,-0.14929438,-0.42173051,-0.61724304,-0.40322351,-0.86738563,-0.93333333,0.14858511,-0.26433716,-0.6947589,-0.15776597,0.17664157,1
1416,0.22214615,-0.098537348,0.56092275,-0.13576329,0.83223358,-0.32549805,0.91356396,-0.11518105,-0.9732507,0.032641875,-0.10302974,0.47005798,0.67492884,-0.41381786,0.39916436,0.12222312,0.1996296,-0.44005126,-0.16817073,-0.43711867,-0.57031683,-0.34921267,-0.88138733,-0.6,0.029815085,-0.25239212,-0.68260669,-0.11405982,0.17626208,1
1417,0.10149684,-0.16246266,0.5617929,-0.14026916,0.83223358,-0.32881537,0.90741996,-0.11832661,-0.97114906,-0.019006127,-0.13918598,0.43689824,0.6134483,-0.41381786,0.40637265,-0.029632141,0.21606143,-0.51101156,-0.10967288,-0.60775489,-0.57991633,-0.39659452,-0.87381543,-0.6,0.063186395,-0.37214445,-0.73272937,-0.14391668,0.179143,1
1418,0.33934288,-0.14196346,0.53513407,-0.13961588,0.82238442,-0.35140099,0.90741996,-0.11832661,-0.97146335,0.08193992,-0.068614396,0.19240422,0.36757508,-0.54237217,0.40637265,-0.07832725,0.19784184,-0.48188314,-0.12755592,-0.41265509,-0.52521823,-0.41685629,-0.84625834,-0.6,-0.021352611,-0.35018713,-0.73263991,-0.19530661,0.17883354,1
1419,0.25239933,-0.11405757,0.49098203,-0.1366603,0.82786219,-0.33744609,0.91004379,-0.11296639,-0.97285863,0.17299846,0.00134936,0.4092359,0.60072384,-0.56522595,0.46642755,0.085692723,0.23150492,-0.39399121,-0.092900696,-0.20532553,-0.42038841,-0.11440836,-0.83182738,-0.26666667,0.26114607,-0.30935806,-0.69802405,-0.25372739,0.17680501,1
1420,0.1579182,-0.16893775,0.53236312,-0.13581472,0.83681406,-0.32838121,0.91203412,-0.11296639,-0.97324169,0.13109745,0.017757487,0.40655196,0.59280315,-0.55765542,0.51110199,0.19362569,0.22765378,-0.37784924,-0.036837314,-0.19750311,-0.53679086,-0.33343917,-0.82022028,-0.6,0.12080112,-0.29386184,-0.70090839,-0.34463564,0.17607699,1
1421,0.3095757,-0.30527258,0.56693762,-0.14045714,0.83681406,-0.32838121,0.90890719,-0.12239179,-0.97100182,0.11180297,-0.056171844,0.37682403,0.59445508,-0.53435997,0.4371986,0.16512998,0.14720744,-0.24525314,-0.11325416,-0.2203789,-0.51985121,-0.32119468,-0.78495491,-0.6,0.0078306967,-0.21362876,-0.61924662,-0.21952433,0.17916203,1
1422,0.20373222,-0.31135045,0.58556238,-0.14838801,0.8318848,-0.33478107,0.90890719,-0.12498078,-0.96720735,0.06964912,-0.09675743,0.37704773,0.6072575,-0.19483326,0.4371986,0.19865313,0.15879362,-0.25578043,-0.0732507,-0.35426865,-0.5641771,-0.36710912,-0.80972769,-0.6,0.15988393,-0.18710024,-0.58860248,-0.13845967,0.18459123,1
1423,0.18043033,-0.11209352,0.53342606,-0.14388764,0.82696034,-0.33714241,0.90615736,-0.12498078,-0.96937327,0.084414464,-0.030278033,0.26352699,0.45773239,-0.19483326,0.49132161,0.099738511,0.25610318,-0.38917207,-0.066108987,-0.4141952,-0.63437277,-0.41353035,-0.87310419,-0.6,0.10624495,-0.24555038,-0.69433989,-0.21441414,0.18171254,1
1424,0.1972795,-0.063049095,0.50818226,-0.13574548,0.82680894,-0.33714241,0.90431027,-0.11614626,-0.97326393,0.15521187,0.063158722,0.10834593,0.2780961,-0.54660063,0.49132161,0.0036058829,0.15750852,-0.44628852,-0.086893028,-0.50665713,-0.70457268,-0.38634738,-0.89623615,-0.93333333,0.2013174,-0.22695747,-0.67423929,-0.25161024,0.17646859,1
